name,address,phone,longitude,latitude,place_id,business_status,google_maps_url
SUBINA S,"Green chilly Family Restaurant, Peyad - Vellanad Rd, opposite Bismi Chicken Shop, Thirumala, Peyad, Kerala 695573, India",+91 95621 81519,77.014798,8.5128647,ChIJM_NxFymxBTsR4M5pOMgeX58,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJM_NxFymxBTsR4M5pOMgeX58
Subway Technopark Trivandrum,"Ground Floor, Technopark Trivandrum Technopark Reception Building 634-4, NH 66, Technopark Rd, near Arabic Restaurant, Technopark Campus, Thiruvananthapuram, Kerala 695581, India",+91 87965 65392,76.8769154,8.5581742,ChIJPzaVdvm-BTsRl9Tc6XR4IU0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJPzaVdvm-BTsRl9Tc6XR4IU0
SUDHAAS - Pure Food,"Vanchiyoor, Thiruvananthapuram, Kerala 695035, India",+91 83040 49994,76.9400645,8.4927251,ChIJR3ODe727BTsRki_tGUaK4UQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJR3ODe727BTsRki_tGUaK4UQ
Sudharshana Hotel,"Maruthamkuzhi Valiyavila Rd, GX5P+RMM, PTP Nagar Rd, Arappuramukku, Thiruvananthapuram, Kerala 695006, India",+91 471 236 3005,76.9866856,8.5095869,ChIJnX_uGT66BTsRCY2GCzMqS-4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJnX_uGT66BTsRCY2GCzMqS-4
SUFI RESTURANT,"Shop No 1, Sufi Restaurant, Neyyattinkara Road, near Hyundai Showroom, Karakkamandapam, Junction, Sathya Nagar, Nemom, Thiruvananthapuram, Kerala 695020, India",+91 81389 29057,76.989981,8.4649878,ChIJm6l5JL27BTsRTwzvmDaqeKA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJm6l5JL27BTsRTwzvmDaqeKA
Suguna Delfrez,"Tc 07, 1107(5, Vettamukku Rd, opposite Bank Of India, PTP Nagar, Arappuramukku, Thiruvananthapuram, Kerala 695006, India",+91 93885 82888,76.9865756,8.5100903,ChIJkcWJCz66BTsRW6UHnSGkHQE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJkcWJCz66BTsRW6UHnSGkHQE
Suguna Delfrez,"Tc05/1245, Sreekariyam Chavadimukku, Road, near Zaad Al Farooq Restaurant, Muttampuram, Amadi Nagar, Sreekaryam, Thiruvananthapuram, Kerala 695017, India",+91 93883 82888,76.9135485,8.5503082,ChIJ4bqB7Mu-BTsRcG-DNoJ4jfA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4bqB7Mu-BTsRcG-DNoJ4jfA
"Suguna Delfrez (suguna chicken), nalanchira","Navajeevan Bethany school Building, Near azad bread factory, Nalanchira,, Thiruvananthapuram, Kerala 695015, India",+91 97446 38738,76.9440072,8.5450736,ChIJpbo5I2u5BTsRCp3118K1UJA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJpbo5I2u5BTsRCp3118K1UJA
Suguna Delfrez - Chicken and Meat Shop in Karyavattom,"TC 4/4004, Suguna Delfrez, Karyavattom, Thiruvananthapuram, Kerala 695581, India",+91 90481 80409,76.89054519999999,8.5670328,ChIJ47ILGB6_BTsR7iiudMfj7Jo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ47ILGB6_BTsR7iiudMfj7Jo
Suguna Delfrez - Poojapura,"FXVG+QH5, Kesari Nagar, Poojapura, Thiruvananthapuram, Kerala 695012, India",,76.9764915,8.4943973,ChIJPYLImlm7BTsRNOExqgOTSOg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJPYLImlm7BTsRNOExqgOTSOg
Suguna Delfrez Akkulam,"73, Ulloor - Akkulam Rd, Ulloor, Thiruvananthapuram, Kerala 695011, India",,76.92447539999999,8.526880799999999,ChIJN2GDMt65BTsR-AwCKI0Fgrk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJN2GDMt65BTsR-AwCKI0Fgrk
Suguna Delfrez Kumarapuram,"Suguna Delfrez, Kumarapuram Rd, Kumarapuram, Murinjapalam, Thiruvananthapuram, Kerala 695011, India",+91 99959 09912,76.93097829999999,8.5142619,ChIJ8atMs3DxpzsRzxPDrbe-los,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ8atMs3DxpzsRzxPDrbe-los
Suguna delfrez suguna chicken,"jn, Pallimukku, Pettah, Thiruvananthapuram, Kerala 695024, India",+91 97446 38738,76.93156739999999,8.4963296,ChIJH528LuK7BTsRlLB9NElJIks,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJH528LuK7BTsRlLB9NElJIks
"suguna Delfrez, suguna chicken (suguna daily fresh)","Tc-24, 2943, Sasthamangalam - Pipinmoodu Rd, opposite to cake bliss, Jawahar Nagar, Sasthamangalam, Thiruvananthapuram, Kerala 695010, India",+91 97446 38738,76.97246779999999,8.5141792,ChIJsU0XbwO7BTsR7BNmyR2o7wk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJsU0XbwO7BTsR7BNmyR2o7wk
Suja's Kitchen,"Door/Sub Number: Suja's Kitchen,2638/22, Silverpark Lane, Kalharam, Neerazhi, Silver Park Rd, Arasumoodu, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 85900 40577,76.8885006,8.538551499999999,ChIJv6mdTAC_BTsRKHS25AMIxFM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJv6mdTAC_BTsRKHS25AMIxFM
Sunithechiyude Thattukada,"HW7V+JJ5, Mannanthala Junction, Mannanthala, Thiruvananthapuram, Kerala 695015, India",,76.9438303,8.564067399999999,ChIJ0wosbAC5BTsRfBw18Cmf69o,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ0wosbAC5BTsRfBw18Cmf69o
Super fried chicken,"Mukkolakkal Rd, Nedumangad, Thiruvananthapuram, Kerala 695541, India",+91 79022 72327,77.0099216,8.599879399999999,ChIJS4zyxx25BTsRNRzRVk2euOo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJS4zyxx25BTsRNRzRVk2euOo
Super Thattukada WOW,"FWVH+RFM, Theater Rd, Pettah, Thiruvananthapuram, Kerala 695024, India",,76.92868299999999,8.494451399999999,ChIJI6J2gAO7BTsReJnThr5d84E,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJI6J2gAO7BTsReJnThr5d84E
Superior Kitchen,"ERA 89A, Sreekanth Nagar, Erapukuzhy, ERA 90, near to Erappukuzhi Fishing Pond Lane, Kudappanakunnu, Peroorkada, Thiruvananthapuram, Kerala 695043, India",,76.96035359999999,8.560646,ChIJTWQ85VW5BTsRLhvROk-4e4M,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJTWQ85VW5BTsRLhvROk-4e4M
"Supreme Bakers, UST","South, Cafeteria Basement, Kulathoor, Thiruvananthapuram, Kerala 695583, India",,76.88340780000001,8.5362835,ChIJ_507eAC_BTsRU-EzDbHBMOM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ_507eAC_BTsRU-EzDbHBMOM
Supreme Upper Crust,"Kuravankonam - Maruthoor Rd, opposite Welgate organic, Kowdiar, Thiruvananthapuram, Kerala 695003, India",+91 471 272 7722,76.95121429999999,8.5228041,ChIJJ3ihytm7BTsR3oJaX65B--g,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJJ3ihytm7BTsR3oJaX65B--g
Supreme Upper Crust,"Service Rd, near Technopark Phase III Main Road, Kulathoor, Kazhakkoottam, Thiruvananthapuram, Kerala 695583, India",+91 81389 08322,76.8776768,8.5443112,ChIJ6UgscLG_BTsRZrFkG7X3TsM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ6UgscLG_BTsRZrFkG7X3TsM
Surya Chappathi Corner,"Surya Chappathi Corner, Veli - Perumathura Rd, Balanagar, Vettukadu, Thiruvananthapuram, Kerala 695021, India",,76.8991391,8.4962874,ChIJ59OqaGm8BTsR2C1JLr_en1s,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ59OqaGm8BTsR2C1JLr_en1s
Surya Family Restaurant,"HW6V+865, Mannanthala Junction, Mannanthala, Thiruvananthapuram, Kerala 695015, India",+91 94461 01742,76.9431019,8.5607512,ChIJyylo8Ri5BTsR_SP-rJSDjCE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJyylo8Ri5BTsR_SP-rJSDjCE
Surya Fast Food killippalam,"Killipalam, Valiyasalai, Thiruvananthapuram, Kerala 695036, India",+91 471 246 6044,76.9571038,8.4817912,ChIJWewQQAe7BTsRd9gig_Z4NpI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJWewQQAe7BTsRd9gig_Z4NpI
Swaad Restaurant,"Rajadhani Building East, Fort, East Fort, Pazhavangadi, M G Road, Thiruvananthapuram, Kerala 695023, India",+91 471 246 2188,76.94640919999999,8.4816077,ChIJA_XDYLm7BTsRWokJq-ubV84,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJA_XDYLm7BTsRWokJq-ubV84
Swami's Vegetarian Restaurant,"Pallinada, Kazhakkoottam, Thiruvananthapuram, Kerala 695582, India",+91 88831 88666,76.8752164,8.5571283,ChIJUUG-Ygq_BTsRv4oU8hYOvLY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJUUG-Ygq_BTsRv4oU8hYOvLY
Swamy's Snackbar,"Domestic Airport, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",,76.9187199,8.4762025,ChIJ8VzNIwC7BTsR9t7buaRkass,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ8VzNIwC7BTsR9t7buaRkass
Swaraj Tea Shop,"GXGQ+2JQ, Vattiyoorkavu, Junction, Thiruvananthapuram, Kerala 695013, India",,76.98910269999999,8.525092899999999,ChIJdxj1vB-6BTsRGLvSTIUJVYc,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJdxj1vB-6BTsRGLvSTIUJVYc
Swastha - Vegetarian Restaurant,"Samudra Beach, GV Raja Rd, Kovalam, Thiruvananthapuram, Kerala 695527, India",,76.9722845,8.4014895,ChIJ65CV7NOlBTsRX8tV1QPTUNA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ65CV7NOlBTsRX8tV1QPTUNA
SWATH HOTEL,"SWATH BUILDING, Amarivila, Venganoor, Kerala 695523, India",+91 95675 27270,77.00469810000001,8.4145953,ChIJ7ZDa1dClBTsRvl-Jwj_0Z-E,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ7ZDa1dClBTsRvl-Jwj_0Z-E
Sweet Truth Medical college,"1st Floor, T.C 6/1367, Bhagavathy Plaza Pongummoodu Medical College, PO, Pongumoodu, Thiruvananthapuram, Kerala 695011, India",+91 77100 55553,76.92572539999999,8.5383472,ChIJseg34Ou5BTsRE2ra_oLIe20,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJseg34Ou5BTsRE2ra_oLIe20
T & Company (T & Co),"Mahatma Gandhi Rd, opposite Kalyan Silks, University of Kerala Senate House Campus, Palayam, Thiruvananthapuram, Kerala 695034, India",,76.9511649,8.504950299999999,ChIJ4-sSEEu7BTsRTOY08_tA3eY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4-sSEEu7BTsRTOY08_tA3eY
T.N.S BROASTED,"FW7X+FV2, Kallattumukku, Kamaleshwaram, Thiruvananthapuram, Kerala 695009, India",+91 77367 05844,76.9496403,8.463645699999999,ChIJW1l-PQC7BTsRO3ym2TxsN2M,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJW1l-PQC7BTsRO3ym2TxsN2M
Taco Bell,"3rd Floor, Food Court, Lulu Mall TVM, Kochuveli, Akkulam Bridge, Anayara Post, Thiruvananthapuram, Kerala 695029, India",+91 80107 80107,76.8980581,8.514788099999999,ChIJbwHYAoS9BTsRG0IZD0Eq7cY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJbwHYAoS9BTsRG0IZD0Eq7cY
Tadka Bistro,"Eanchakkal, Thiruvananthapuram, Kerala 695008, India",+91 77361 92832,76.9287432,8.485265499999999,ChIJl-r5DgC7BTsR4RZtNete3G4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJl-r5DgC7BTsR4RZtNete3G4
TAJ HALAL CHICKEN,"FW7X+PPV, Trivandrum Vizhinjam Rd, Kallattumukku, Kallat Nagar, Kamaleshwaram, Thiruvananthapuram, Kerala 695009, India",+91 85909 91630,76.9493011,8.4643531,ChIJEz_p-ha7BTsRgw24bGU8AgQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJEz_p-ha7BTsRgw24bGU8AgQ
TAKE EAT TASTY,"Near, Puthumana Rd, Velakudi, Thiruvananthapuram, Kerala 695029, India",,76.92400169999999,8.501165799999999,ChIJqW1TZxu7BTsRWbEb4VoRcA0,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJqW1TZxu7BTsRWbEb4VoRcA0
Take Off Restaurant,"O by Tamara, Oruvathilkotta, Aakkulam, Thiruvananthapuram, Kerala 695029, India",+91 80 6555 1111,76.90182329999999,8.5126901,ChIJHV7VFB69BTsRBCItWAm64QM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJHV7VFB69BTsRBCItWAm64QM
Takeaway ambadi,"plavailaveedu cr house, Sathya Nagar, Thiruvananthapuram, Kerala 695018, India",,76.9816036,8.464479299999999,ChIJq5t5JKi7BTsRJ6k7aWv5pTY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJq5t5JKi7BTsRJ6k7aWv5pTY
Tales of Flavours,"Pullukad Rd, Kizhakkumkara, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 62823 15950,76.8920249,8.5337059,ChIJ0YA8Z1W_BTsRdPf5q-8gsk8,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ0YA8Z1W_BTsRdPf5q-8gsk8
Tapio bites,"Ayiroopara, Thiruvananthapuram, Kerala 695584, India",,76.9134359,8.6045423,ChIJkzW26_q_BTsRrLD8W5szU7s,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJkzW26_q_BTsRrLD8W5szU7s
Taste of Kerala,"Beach Road, Kovalam, Thiruvananthapuram, Kerala 695527, India",+91 75111 12281,76.9786278,8.3939498,ChIJA22n7tGlBTsRvSOhG7bYAH0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJA22n7tGlBTsRvSOhG7bYAH0
Taste Our Taste,"Kizhakke mukkola, Mannanthala, Thiruvananthapuram, Kerala 695043, India",+91 86060 63616,76.9563172,8.562063499999999,ChIJvQER1bC5BTsRoU09oECm3tw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJvQER1bC5BTsRoU09oECm3tw
Tasty Bites,"Mukkola, Nettayam, Thiruvananthapuram, Kerala 695013, India",,76.98624650000001,8.5466556,ChIJ_zHWqwu5BTsRGtiCGMFe-eo,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ_zHWqwu5BTsRGtiCGMFe-eo
Tasty Corner Restaurant,"JX2M+VFW, Junction, Vallikode, Nedumangad, Kerala 695541, India",,76.983648,8.6021915,ChIJgefLKgC5BTsRxbqImwsu28I,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJgefLKgC5BTsRxbqImwsu28I
Tasty Fast Food,"G2F5+V89, Vattiyoorkavu - Kulasekharam Rd, Kulasekharam, Thiruvananthapuram, Kerala 695013, India",,77.0083683,8.5246505,ChIJnQ1URgC7BTsRftpEIWVOPuw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJnQ1URgC7BTsRftpEIWVOPuw
TASTY FOOD,"Pottayil - Malayam Rd, Pottayil, Kerala 695573, India",+91 80861 73794,77.0191808,8.493066299999999,ChIJLT-LEoqxBTsRP7uEvTxpPw4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJLT-LEoqxBTsRP7uEvTxpPw4
Tasty Foods,"GOWREESHAM viii/257 vazhottukonam, vattiyoorkavu, Thiruvananthapuram, Kerala 695013, India",+91 73569 10459,76.99931749999999,8.5312726,ChIJ4xof09e5BTsR-qyyR736R0c,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4xof09e5BTsR-qyyR736R0c
TASTY HOUSE,"THACHOTTUKAVU JUNCTION, ROAD, Thachottukavu, Poojapura, Peyad, Malayinkeezh, Kerala 695573, India",+91 79022 11408,77.02680269999999,8.5078888,ChIJDXfRMEOxBTsRCyDOXf-Uu40,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJDXfRMEOxBTsRCyDOXf-Uu40
Tasty Hut,"GW64+736, near, NH Bypass, Venpalavattom, Thiruvananthapuram, Kerala 695029, India",,76.9052245,8.510778499999999,ChIJxWqDWwC9BTsRjbynhYBnzdc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJxWqDWwC9BTsRjbynhYBnzdc
Tasty Restaurant,"NH Bypass Service Rd, Eanchakkal, Thiruvananthapuram, Kerala 695024, India",+91 96339 65777,76.92793859999999,8.4861513,ChIJ00eJav67BTsRrEEyPrwjiqE,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ00eJav67BTsRrEEyPrwjiqE
Tasty world AC restaurant,"Muttada, CP Nagar, Thiruvananthapuram, Kerala 695025, India",,76.9500553,8.5344271,ChIJNYmy2e65BTsRSzS6NCet-cs,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJNYmy2e65BTsRSzS6NCet-cs
tBitez,"GVJP+44H, Arasammudu Kuzhivila Road, Kulathoor, Thiruvananthapuram, Kerala 695583, India",,76.8854155,8.5302968,ChIJd7Ps-UC_BTsRUolxsmVRUOA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJd7Ps-UC_BTsRUolxsmVRUOA
TBX,"Hycinth Hotels, Manorama Office, Manorama Rd, Aristo, Thampanoor, Thiruvananthapuram, Kerala 695001, India",+91 94000 00754,76.9535686,8.4918239,ChIJ4WUQjq-7BTsRoYDSLuHSpM4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4WUQjq-7BTsRoYDSLuHSpM4
Tea house,"Kazhakoottam - Thaikod Rd, near Magic Planet, Kazhakkoottam, Thiruvananthapuram, Kerala 695585, India",+91 93845 26123,76.8775539,8.587224599999999,ChIJ2UuPMs2_BTsRGeKS9EEWtIo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ2UuPMs2_BTsRGeKS9EEWtIo
Tea Stories,"Tea Stories, Malayinkeezh, Kerala 695571, India",+91 75609 37243,77.03911389999999,8.4902945,ChIJgbBd3kSxBTsRnfKUVrQpX3s,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJgbBd3kSxBTsRnfKUVrQpX3s
Teaworks,"Friends Nagar, Pulayanarkotta, Thiruvananthapuram, Kerala 695011, India",,76.9192334,8.5158986,ChIJM3WVcAC7BTsRfP44kPvhm_8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJM3WVcAC7BTsRfP44kPvhm_8
Terrace By Makkawao,"7th Floor, Asiatic Business Center, Attinkuzhy Rd, near Toyota Showroom, Kazhakkoottam, Thiruvananthapuram, Kerala 695583, India",+91 75590 06605,76.8771569,8.5517486,ChIJV1Lgd-K_BTsRYfUrJrp4zUY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJV1Lgd-K_BTsRYfUrJrp4zUY
Tex&Mex by ChefJee,"Vibo space, Samithy Nagar, Ambalamukku, Thiruvananthapuram, Kerala 695005, India",+91 70120 18387,76.9610795,8.5317675,ChIJD2UQDwC5BTsRJ0Zj-AbBv8U,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJD2UQDwC5BTsRJ0Zj-AbBv8U
THAFI RESTO CAFE,"road charumood, Aryanad, Kerala 695541, India",+91 85929 49251,77.036698,8.5959621,ChIJSbI0uJXJBTsRimOcLKDJSUU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJSbI0uJXJBTsRimOcLKDJSUU
Thalassery Biryani Centre,"Kurisadi Road, GWW4+M2F, Sreekariyam - Kazhakuttam Rd, Ambady Nagar, Manvila, Thiruvananthapuram, Kerala 695016, India",+91 98959 68330,76.90505490000001,8.546681200000002,ChIJ08z5lMe-BTsRYREGmom3hYo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ08z5lMe-BTsRYREGmom3hYo
Thamburan Thattukada,"GVFR+HX3, Ulloor - Akkulam Rd, Thiruvananthapuram, Kerala 695583, India",,76.89242089999999,8.5238859,ChIJPcijUdm_BTsRaH065keeIi0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJPcijUdm_BTsRaH065keeIi0
Thampi's Hotel,"FXJ8+C3F, Karamana Junction, Killipalam, Karamana, Thiruvananthapuram, Kerala 695002, India",,76.9651779,8.481072,ChIJ878-PrO7BTsRwq_3gruiuLo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ878-PrO7BTsRwq_3gruiuLo
Thampis thattukada,"Maruthankuzhi - Kachani Rd, Maruthankuzhi, Thiruvananthapuram, Kerala 695013, India",+91 94469 49898,76.98828,8.5241625,ChIJwV-qQvG7BTsRH-PRyZiEML8,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJwV-qQvG7BTsRH-PRyZiEML8
THANAL NADAN MEALS,"Thiruvallam, Thiruvananthapuram, Kerala 695027, India",+91 99954 66750,76.95826939999999,8.4407547,ChIJT9KuPsy7BTsRaqOHF05pd0o,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJT9KuPsy7BTsRaqOHF05pd0o
Thanal Sea Food Restaurant,"FXW6+8XQ, Vazhuthacaud - Poojappura Rd, DPI, Thycaud, Thiruvananthapuram, Kerala 695014, India",+91 79949 24846,76.9624889,8.495830699999999,ChIJj_Pk5bK7BTsR-OpM9gX0BMY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJj_Pk5bK7BTsR-OpM9gX0BMY
Thani Trivandrum Kitchen,"FWPP+59F Chembakassery, Krishnakovil Road, Perunthanni, Palkulangara, Thiruvananthapuram, Kerala 695008, India",+91 90749 12918,76.9363655,8.485189499999999,ChIJLSW7GgC7BTsRC3wNkAdEvnU,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJLSW7GgC7BTsRC3wNkAdEvnU
Thanima Homely food and Mess,"GVMP+RR9, Arasammudu Kuzhivila Road, Kulathoor, Thiruvananthapuram, Kerala 695583, India",,76.8870898,8.5346194,ChIJIwjAewC_BTsRuy7FHrTD-84,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJIwjAewC_BTsRuy7FHrTD-84
THANIMA HOT AND COOL BAR,"SHOP NO1, THANIMA HOTEL AND COOLBAR, OPP SMS AGENCY, MALAYAM, TRIVANDRUM MALAYAM, ROAD, Malayinkeezh, Vizhavoor, Kerala 695032, India",+91 70120 02266,77.00961149999999,8.4857521,ChIJmY6U0bO7BTsRDLArxDHfqss,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJmY6U0bO7BTsRDLArxDHfqss
Thanima Restaurant,"C2C5+M2X, Kakkakuzhi, Vellayani, Thiruvananthapuram, Kerala 695042, India",,77.0076052,8.421726699999999,ChIJy-LmVwClBTsRDtclH7WNlaY,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJy-LmVwClBTsRDtclH7WNlaY
Thanjavur Kitchen,"Technovalley, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 99959 96682,76.8813138,8.535390399999999,ChIJR-rx9Aa_BTsR02HP96sAYnw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJR-rx9Aa_BTsR02HP96sAYnw
Thaqwa Restaurant,"Airport Rd, near Inspire Architectural Solutions, Eanchakkal, Thiruvananthapuram, Kerala 695008, India",+91 81569 15691,76.93388560000001,8.480497,ChIJ7eyCM1a7BTsRTdW0Rnv1ZAQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ7eyCM1a7BTsRTdW0Rnv1ZAQ
Tharavattil Plaza,"Law College Junction, PMG, Champion Bhaskaran Rd, University of Kerala Senate House Campus, Palayam, Thiruvananthapuram, Kerala 695035, India",+91 471 230 0044,76.9444309,8.5080858,ChIJNYeUCsG7BTsRh3CzWbqOHqg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJNYeUCsG7BTsRh3CzWbqOHqg
Tharavattil Thanima Restaurant,"Tharavattil Thanima Restaurant, 89B, Thirumala Junction, Kesari Nagar, Poojapura, Thiruvananthapuram, Kerala 695012, India",+91 97452 05592,76.97463479999999,8.4932169,ChIJx1nu7FG7BTsRZVw0w6HLUbI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJx1nu7FG7BTsRZVw0w6HLUbI
"THATTAKAM, Thani Nadan","All Saints Jn, beside All Saints College, Karikkakam, Thiruvananthapuram, Kerala 695007, India",,76.90839489999999,8.4960249,ChIJ54GjnfS9BTsRRDmfDBfrjnY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ54GjnfS9BTsRRDmfDBfrjnY
Thattil puttukada,"HV8R+P8P, Karyavattom, Thiruvananthapuram, Kerala 695581, India",,76.89084799999999,8.566827700000001,ChIJSVMZJQC_BTsRZyfTTqWLxkg,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJSVMZJQC_BTsRZyfTTqWLxkg
Thattil Puttukada,"HVHV+7VQ, Pullanivila Junction, Thiruvananthapuram, Kerala 695581, India",,76.8947237,8.578215199999999,ChIJh0hhXQC_BTsRV68Hj_JlNO0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJh0hhXQC_BTsRV68Hj_JlNO0
Thattil Puttukada,"HWM3+737, Sreekariyam - Pothencode Rd, Chenkottukonam, Thiruvananthapuram, Kerala 695587, India",,76.9026636,8.5831156,ChIJS-dkIgC_BTsRG26LaBNUID0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJS-dkIgC_BTsRG26LaBNUID0
Thattu kada.,"HWFG+3G7, Powdikonam, Uliyazhathura, Thiruvananthapuram, Kerala 695588, India",,76.9262786,8.5726876,ChIJXT44dHC5BTsR7JtYyCEXAY0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJXT44dHC5BTsR7JtYyCEXAY0
Thattukada,"C2GW+564, Pazhayakadalane, Balaramapuram, Kerala 695501, India",,77.0455779,8.4253825,ChIJlfQEmMivBTsRvoyvp9K4mN4,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJlfQEmMivBTsRvoyvp9K4mN4
Thattukada,"FWR8+6MR, Chacka, Thiruvananthapuram, Kerala 695024, India",,76.9166391,8.4906065,ChIJ33afYQC9BTsRtIY4p3SVSmw,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ33afYQC9BTsRtIY4p3SVSmw
Thattukada,"FWW5+C89, Palayam Airport Rd, Vettukadu, Thiruvananthapuram, Kerala 695007, India",,76.9083689,8.4960434,ChIJe02t-kK9BTsRMipBqqeDLP8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJe02t-kK9BTsRMipBqqeDLP8
