name,address,phone,longitude,latitude,place_id,business_status,google_maps_url,source
Prime Bakers and Restaurant,"FXRG+9QR, Market Road, Kesari Nagar, Poojapura, Thiruvananthapuram, Kerala 695012, India",,76.9768764,8.4909842,ChIJswNnKAC7BTsRsJ3Zeup6fA0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJswNnKAC7BTsRsJ3Zeup6fA0,restaurants.csv
Pulari Hotel,"C2GC+2WJ, Thiruvananthapuram, Kerala 695042, India",,77.02227049999999,8.425080099999999,ChIJIwksMy2vBTsR5CoNzYg8fi0,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJIwksMy2vBTsR5CoNzYg8fi0,restaurants.csv
Punchakkari Restaurant,"CXXF+R55, Punchakkari Rd, Punchakkari, Thiruvananthapuram, Kerala 695002, India",+91 75109 11558,76.9729706,8.4495129,ChIJyTNUMdC6BTsRMXY5ZhZagME,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJyTNUMdC6BTsRMXY5ZhZagME,restaurants.csv
Punjakkari Restaurant,"C2Q9+9M, Chalai, Pallichal, Thiruvananthapuram, Kerala 695020, India",,76.9541964,8.481166,ChIJdxAVO0KvBTsRdCXE65tgRN0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJdxAVO0KvBTsRdCXE65tgRN0,restaurants.csv
Qazwa biriyani,"Kaimanam, Pappanamcode, Thiruvananthapuram, Kerala 695018, India",+91 62829 95418,76.9808281,8.4706724,ChIJ-RrrbAC7BTsRJTTcMAuj0pk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ-RrrbAC7BTsRJTTcMAuj0pk,restaurants.csv
Queens Bakery,"HW7V+HJ7, Mannanthala - Vattapara Rd, Near Ranigiri Church, Mannanthala, Thiruvananthapuram, Kerala 695015, India",+91 96331 66355,76.9440499,8.563903000000002,ChIJw4A4Jx-5BTsR0dZzP4L2Do8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJw4A4Jx-5BTsR0dZzP4L2Do8,restaurants.csv
R-Two Tiffin Center and Juice world,"HXW5+5JF, Seemamula Junction, Vattappara, Kerala 695028, India",,76.9590314,8.5954299,ChIJxTegPgC5BTsRMLfYywZwZlI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJxTegPgC5BTsRMLfYywZwZlI,restaurants.csv
RABIC SHAWARMA EXPRESS,"Mukkola, Nettayam, Thiruvananthapuram, Kerala 695564, India",,76.9871749,8.5474762,ChIJO88ATZW5BTsRi6w-PAjvKzE,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJO88ATZW5BTsRi6w-PAjvKzE,restaurants.csv
RAHATH FAMILY RESTAURANT,"FW8J+Q7G, Valiyathura - Muttathara Rd, Priyadarsini Nagar, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",+91 95393 45468,76.9307176,8.466933000000001,ChIJxce_Q2-7BTsRBNbMeA63Cis,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJxce_Q2-7BTsRBNbMeA63Cis,restaurants.csv
Rahath Hotel,"G2CH+GWQ, Kollamkonam, Thiruvananthapuram, Peyad, Kerala 695573, India",+91 99475 71314,77.02986910000001,8.5213429,ChIJm-qL8rawBTsRsD3EdmqJeCY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJm-qL8rawBTsRsD3EdmqJeCY,restaurants.csv
Rahath restaurant,"GV6V+JFX, Madhavapuram Colony, Veli, Thiruvananthapuram, Kerala 695021, India",,76.8937396,8.511610800000001,ChIJE1uFEQC9BTsRsonnhY-eOvw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJE1uFEQC9BTsRsonnhY-eOvw,restaurants.csv
Rahmah Restaurant,"Kovalam Rd, near bharath petroleum, Swagath Nagar, Paravankunnu, Thiruvananthapuram, Kerala 695009, India",,76.9503125,8.4574375,ChIJ79xixAC7BTsRZ9pJHqhjv1s,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ79xixAC7BTsRZ9pJHqhjv1s,restaurants.csv
Rahmat Family Restaurant,"Vellayani Junction, Nemom, Kerala 695020, India",+91 79942 99921,76.9981014,8.458440099999999,ChIJ36Pl9567BTsRiNIyp4msU8Q,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ36Pl9567BTsRiNIyp4msU8Q,restaurants.csv
Rahmath family restaurant,"JX2W+H8G, Nedumangad, Kerala 695541, India",,76.9958387,8.6014488,ChIJBwx-2Ym5BTsR-8YbwF8tp1U,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJBwx-2Ym5BTsR-8YbwF8tp1U,restaurants.csv
Raif family Restaurant,"JX2W+H8W, Valicode, Nedumangad, Kerala 695541, India",+91 79942 51553,76.9958212,8.6014872,ChIJPSKkfZ25BTsRDKCjLJ-zA5A,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJPSKkfZ25BTsRDKCjLJ-zA5A,restaurants.csv
Raj Hotel,"Mukkola, Velikkunnu, Veyilkunnu, Thiruvananthapuram, Kerala 695043, India",+91 98479 48434,76.954087,8.5346791,ChIJZ8qRwXq5BTsRhlE7IgbT_nU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJZ8qRwXq5BTsRhlE7IgbT_nU,restaurants.csv
Raja's Cafe,"92W3+H3H, Pallichal - Vizhinjam Rd, near Chandrika Textiles, Vizhinjam, Thiruvananthapuram, Kerala 695521, India",,77.0027449,8.3964315,ChIJjcJqT4KlBTsRlEqCNo0jCso,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJjcJqT4KlBTsRlEqCNo0jCso,restaurants.csv
Rajesh Bakery and Cafe,"Kowdiar.p.o, Toll Junction, Ambalamukku, Thiruvananthapuram, Kerala 695003, India",+91 94461 71957,76.96068559999999,8.5290996,ChIJBUuH8H65BTsRWPZM-Qpsx5g,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJBUuH8H65BTsRWPZM-Qpsx5g,restaurants.csv
Rajila Hotel,"Priyadarsini Nagar, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",+91 99950 72797,76.9327145,8.468051599999999,ChIJoXUu0X67BTsRoZSlibtUV5o,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJoXUu0X67BTsRoZSlibtUV5o,restaurants.csv
Rameez Family Restaurant,"FX6V+FX3, Thirumangalam Ln, Old Karakkamandapam, Nemom, Kerala 695020, India",+91 98091 46989,76.9949225,8.461140799999999,ChIJV4LfWM27BTsRDv5iPv3cYL0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJV4LfWM27BTsRDv5iPv3cYL0,restaurants.csv
Rams Guest House with Kitchen Near Kochu Veli Railway station Lulu Mall,"Oruvathilkotta, Thiruvananthapuram, Kerala 695029, India",,76.9039383,8.518030099999999,ChIJ9XxIeBu8BTsRt-uNZUkp2WI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ9XxIeBu8BTsRt-uNZUkp2WI,hotels.csv (food business)
Rani's Kitchen,"PRA 132A, Opposite KSEB substation, Punnaykamugal, PO, Aramada, Punnakkamugal, Thiruvananthapuram, Kerala 695032, India",+91 88914 38834,76.99241479999999,8.4942388,ChIJR4T-go-7BTsR9dQkOjOP-KI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJR4T-go-7BTsR9dQkOjOP-KI,restaurants.csv
Ranthal Restaurant,"JX7W+7WX, Pazhakutty, Nedumangad, Kerala 695561, India",+91 90744 36699,76.9973595,8.6132353,ChIJ4dKzbHXHBTsRMEBIwc1o4Zo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4dKzbHXHBTsRMEBIwc1o4Zo,restaurants.csv
Rasiya Hotel,"C2GW+27J, Pazhayakadalane, Balaramapuram, Kerala 695501, India",+91 94965 45785,77.0456329,8.4250808,ChIJY3ABmsivBTsRun3HrM3J9G0,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJY3ABmsivBTsRun3HrM3J9G0,restaurants.csv
Rehmath Shalimar Restaurant,"Between Zeeb silks and D R brothers, Market junction, Pazhavadi, Nedumangad, Trivandrum, Kerala 695542, India",,77.0031679,8.6041238,ChIJgYGYKwC5BTsRaaa4syAfs8Q,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJgYGYKwC5BTsRaaa4syAfs8Q,restaurants.csv
Rejitha Hotel,"3, Peyad - Vellanad Rd, Peyad, Kerala 695573, India",+91 98957 14396,77.0250714,8.5190293,ChIJpd-j9rCwBTsRoANXC0Dglsk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJpd-j9rCwBTsRoANXC0Dglsk,restaurants.csv
Reset Cafe,"Reset Cafe, Kaimanam, Pappanamcode, Thiruvananthapuram, Kerala 695040, India",,76.9766386,8.4736937,ChIJ9x7KPrm7BTsRlM195510SUQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ9x7KPrm7BTsRlM195510SUQ,restaurants.csv
Restaurant,"Jai Nagar, Plavila, Thiruvananthapuram, Kerala 695006, India",,76.99693359999999,8.4937762,ChIJBRiE7dC7BTsRLui8Tr_xYTA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJBRiE7dC7BTsRLui8Tr_xYTA,restaurants.csv
Restaurant Chef Pillai Trivandrum,"Panachamoottil square, near Bypass Road, Enchakkal, Vallakkadavu, Thiruvananthapuram, Kerala 695008, India",+91 90729 39090,76.9353374,8.480338999999999,ChIJy1zNcgC7BTsRV0QSwmrqQtE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJy1zNcgC7BTsRV0QSwmrqQtE,restaurants.csv
Revathy Restaurant,"JV6W+QFP, Sreekariyam - Pothencode Rd, Pothencode, Kerala 695584, India",,76.8961934,8.6119588,ChIJ0QqzPaDABTsRAuFIc9gooRs,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJ0QqzPaDABTsRAuFIc9gooRs,restaurants.csv
Revathy Restaurant,"Revathy Restaurant, Near Technopark Back Gate, Thirippadapuram North, Thrippadapuram Mahadeva Temple, North, Thiruvananthapuram, Kerala 695583, India",+91 98465 03677,76.8855033,8.5538238,ChIJl4iHx2G_BTsRUMOh29qhhkI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJl4iHx2G_BTsRUMOh29qhhkI,restaurants.csv
Rich Homely Fast Food,"Sinay House, Powdikonam Rd Plamoodu - Chittikkara Road Pothencode, JW82+4XF P.O, Thiruvananthapuram, Kerala 695584, India",+91 99473 47300,76.9024283,8.615317,ChIJYRWloSjBBTsRlz-gjw_uF7Y,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJYRWloSjBBTsRlz-gjw_uF7Y,restaurants.csv
RK Pahadi Kitchen,"Pulayankar kotta mukkh junction PO, Ulloor - Akkulam Rd, near IDFC BANK, Prasanth Nagar, Pulayanarkotta, Thiruvananthapuram, Kerala 695011, India",+91 99618 78504,76.9128243,8.5226975,ChIJfZ8EZAC9BTsRoNjDzgi7Fak,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJfZ8EZAC9BTsRoNjDzgi7Fak,restaurants.csv
ROSHNI FAST FOOD,"FX2X+F22, Nemom Punnamoodu Rd, Market Junction, Santhivila, Kerala 695020, India",,76.997506,8.4511298,ChIJCYAhE7C6BTsRId3QIZERkgo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJCYAhE7C6BTsRId3QIZERkgo,restaurants.csv
Royal Sea Food village,"Bakery Jct Rd, near RBI, Nandavanam, Palayam, Thiruvananthapuram, Kerala 695033, India",+91 90480 09999,76.9534865,8.502170699999999,ChIJj1Uqtz-7BTsRJsQJmFO9KKM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJj1Uqtz-7BTsRJsQJmFO9KKM,restaurants.csv
RSP Snacks and Food,"Paruthikkuzhy, Trivandrum, Kerala 695541, India",+91 81370 03774,77.0478667,8.612242799999999,ChIJbyLyvRm3BTsR3ZzP6QU_F0Q,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJbyLyvRm3BTsR3ZzP6QU_F0Q,restaurants.csv
"Rubaiyat Bar, Mascot Hotel","GX52+J5C, PMG, Thiruvananthapuram, Kerala 695033, India",+91 471 231 8900,76.9503833,8.5090562,ChIJycC9e8a7BTsRx1QeaS2yfYY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJycC9e8a7BTsRx1QeaS2yfYY,restaurants.csv
Ruchi Homely kitchen,"G29C+5X2, Peyad - Vellanad Rd, Vilappilsala, Vilappil, Kerala 695573, India",,77.0223855,8.5178976,ChIJnTGkUwCxBTsR_4NoSqBezr8,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJnTGkUwCxBTsR_4NoSqBezr8,restaurants.csv
Ruchi Veg Restaurant,"Aroma building, Vanross Junction, Statue, Palayam, Thiruvananthapuram, Kerala 695001, India",+91 85907 09059,76.9522448,8.4992334,ChIJN2PEn3m7BTsRNErw4CEvRzk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJN2PEn3m7BTsRNErw4CEvRzk,restaurants.csv
Ruchi: Sindhu's Home Kitchen,"FX44+8Q8, Ambalathara, Thiruvananthapuram, Kerala 695009, India",,76.956527,8.455235,ChIJl6dRbQC7BTsRKFsgLNz36Ng,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJl6dRbQC7BTsRKFsgLNz36Ng,restaurants.csv
Ruchiyidam Restaurant,"Enikkara, Thiruvananthapuram, Kerala 695564, India",+91 79072 85010,76.98234409999999,8.5617606,ChIJq7-Gd8q5BTsR_9hgHQhQdhw,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJq7-Gd8q5BTsR_9hgHQhQdhw,restaurants.csv
RUCHIYIDAM RESTAURANT AND BAKERY,"Kundamankadavu Vattiyoorkavu Rd, near KUNDAMANKADAVU DEVI TEMPLE, Thiruvananthapuram, Kerala 695006, India",,77.0018625,8.50783,ChIJRzOq4Ii7BTsRzTYmBqpie68,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJRzOq4Ii7BTsRzTYmBqpie68,restaurants.csv
S A Hotel,"Pothencode, Kerala 695584, India",+91 98473 39305,76.89933049999999,8.6215354,ChIJr6rYxrzABTsRf6C82cmz7As,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJr6rYxrzABTsRf6C82cmz7As,restaurants.csv
S K Hotel,"Tc 66 Muttacaud, 1708, Venganoor Rd, near Csi Church, Koliyoor, Kerala 695523, India",,76.9854468,8.4176167,ChIJJ5rEWAClBTsREzmYYCTlexo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJJ5rEWAClBTsREzmYYCTlexo,restaurants.csv
S K Take Away Food Corner,"Opposite Soumya Complex, TV nagar, Thirumala, Thiruvananthapuram, Kerala 695006, India",+91 95260 05296,76.9949091,8.4999934,ChIJCd2s8ZC7BTsRvl8CsOANbHg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJCd2s8ZC7BTsRvl8CsOANbHg,restaurants.csv
S N Kitchen,"S N Kitchen, Akkarakada house, valicode, Nedumangad, Kerala 695541, India",+91 80750 23667,76.9932773,8.5990769,ChIJh56Ad-i5BTsRl1iYtwmtixA,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJh56Ad-i5BTsRl1iYtwmtixA,restaurants.csv
S. Ayyappan's Pushpa Sweets,"A10, Puthumana Rd, Prem Nagar, Karamana, Thiruvananthapuram, Kerala 695002, India",+91 89213 81177,76.9642255,8.4811746,ChIJaQqOJwC7BTsRMaTzS7HXndM,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJaQqOJwC7BTsRMaTzS7HXndM,restaurants.csv
SAAYA FAMILY RESTAURANT,"Saaya Family Restaurant Ambalamukku Junction Before Ambalamukku Traffic signal, P.O, kawdiar, Ambalamukku, Thiruvananthapuram, Kerala 695003, India",+91 471 253 9137,76.9611087,8.5307757,ChIJP95S1H65BTsRzEpTIjzhf1g,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJP95S1H65BTsRzEpTIjzhf1g,restaurants.csv
Sabine Hospital Restaurant,"GW56+27X, Venpalavattom, Thiruvananthapuram, Kerala 695029, India",,76.9107476,8.507613599999999,ChIJ4-lDEAC9BTsR9KHj9G5MsQo,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ4-lDEAC9BTsR9KHj9G5MsQo,restaurants.csv
Sachin Restaurant,"GWXC+6J2, Kallampally - Edavacode Rd, Kallampally, Thiruvananthapuram, Kerala 695017, India",+91 95264 46168,76.92151450000001,8.5480086,ChIJnbSXpTW5BTsR7OwvMyvaeS8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJnbSXpTW5BTsR7OwvMyvaeS8,restaurants.csv
Safa Fast Food,"GXGQ+2PR, Vattiyoorkkav Puliyarakkonam Rd, Vattiyoorkavu, Thiruvananthapuram, Kerala 695013, India",,76.9892797,8.5251246,ChIJDyjmux-6BTsReMBgrFFRaWQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJDyjmux-6BTsReMBgrFFRaWQ,restaurants.csv
Safa Hotel,"Pachalloor, Thiruvananthapuram, Kerala 695027, India",+91 73567 90354,76.9681619,8.4250443,ChIJpVdyhtOlBTsRwSHeSV9C17w,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJpVdyhtOlBTsRwSHeSV9C17w,restaurants.csv
SAFAR LAND FAMILY RESTAURANT,"FAMILY RESTAURANT, Kazhakoottam - Thaikod Rd, near HOTEL SAFARLAND, Pothencode, Thiruvananthapuram, Kerala 695584, India",+91 94472 55689,76.8969721,8.6150591,ChIJE5CidADBBTsRAnljBs5ut4Q,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJE5CidADBBTsRAnljBs5ut4Q,restaurants.csv
SAGHAVU HOTEL,"SHOP NO11, SAGHAVU BUILDING, KANYAKUMARI ROAD, near RAJAKUMARI, Pazhayakadalane, Balaramapuram, Kerala 695501, India",+91 92076 57051,77.04588,8.4285541,ChIJRUSWJeOvBTsRx4W8h3l_8eA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJRUSWJeOvBTsRx4W8h3l_8eA,restaurants.csv
SAGHAVU HOTEL CITY,"SHOP NO 2, SAGHAVU HOTEL TOWER, KANYAKUMARI ROAD, Pazhayakadalane, Balaramapuram, Kerala 695501, India",+91 93873 89397,77.0458196,8.4279432,ChIJmUWGeCSvBTsRdWLiL5KL6vU,CLOSED_TEMPORARILY,https://www.google.com/maps/place/?q=place_id:ChIJmUWGeCSvBTsRdWLiL5KL6vU,restaurants.csv
Saghavu Hotel Nala Nadan Perattu,"F22M+3HW, Naruvamoodu, Kerala 695528, India",+91 97445 75505,77.03396359999999,8.4502379,ChIJtTGvF7CxBTsRp-ZzrWBdtG8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJtTGvF7CxBTsRp-ZzrWBdtG8,restaurants.csv
Sahapadee Family Restaurant,"C2X7+5JR, Pallichal, Kerala 695020, India",,77.0143562,8.4472905,ChIJk7kFz4qxBTsRRfmgCu-24i8,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJk7kFz4qxBTsRRfmgCu-24i8,restaurants.csv
SAI BALAJI TIFFIN CENTRE,"Maithry Nagar, Chekkalamukku, Thiruvananthapuram, Kerala 695017, India",+91 70122 79662,76.9166623,8.5526237,ChIJtQ7U5w6_BTsREWfqox7-v7E,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJtQ7U5w6_BTsREWfqox7-v7E,restaurants.csv
SAKAKA FOOD CORNER,"CWXW+7VP, SM Lock Rd, Karimbuvila, Poonthura, Thiruvananthapuram, Kerala 695026, India",,76.9472102,8.4482108,ChIJD05g0jC7BTsR4FgNJYHxW_A,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJD05g0jC7BTsR4FgNJYHxW_A,restaurants.csv
Sakhavu Hotel Restaurant സഖാവ് ഭക്ഷണശാല,"junction, Pazhayakadalane, Balaramapuram, Kerala 695501, India",,77.0458481,8.4252628,ChIJr6o0ufivBTsRNJ2ktnIvJXw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJr6o0ufivBTsRNJ2ktnIvJXw,restaurants.csv
SALIM FAMILY RESTAURANT,"Nemom, Kerala 695020, India",+91 97464 03912,76.9976271,8.4588532,ChIJ66L-wLy6BTsRbbeJ5XrdtNA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ66L-wLy6BTsRbbeJ5XrdtNA,restaurants.csv
Salma fast Food,"FX7Q+XXJ, Karakkamandapam, Sathya Nagar, Thiruvananthapuram, Kerala 695020, India",+91 96335 25186,76.9899027,8.4649606,ChIJacSAAZW6BTsRDeDY-wshMT4,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJacSAAZW6BTsRDeDY-wshMT4,restaurants.csv
Salmaniya Hotel,"G289+3W3, Peyad, Kerala 695573, India",,77.01979380000002,8.5150341,ChIJ-y0SMfCxBTsRNUKj8Ihgccc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ-y0SMfCxBTsRNUKj8Ihgccc,restaurants.csv
Salmas Hotel,"HVXW+54, Kattaikonam, Kerala 695584, India",+91 98470 50299,76.89502379999999,8.5977999,ChIJmfCDDe2_BTsRDQV5fTPwCkI,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJmfCDDe2_BTsRDQV5fTPwCkI,restaurants.csv
Salmas kitchen,"near noorul islam Arabic college, Manickamvilakam, Beemapally, Thiruvananthapuram, Kerala 695008, India",,76.9398195,8.451389700000002,ChIJVecQEwC7BTsRKOBJpDFXz5U,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJVecQEwC7BTsRKOBJpDFXz5U,restaurants.csv
Sankar Hotel,"Arasumoodu Kulathoor P.O Arasumoodu Kulathoor P.O Attipra, GVRP+W5W, Kulathoor, Thiruvananthapuram, Kerala 695583, India",+91 92494 11471,76.88544809999999,8.5423711,ChIJ86Ei9JK-BTsRSrSZyE5S3Aw,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ86Ei9JK-BTsRSrSZyE5S3Aw,restaurants.csv
Santha cafe,"bus stop, Near, Parasurama swami temple road, Thiruvallam, Thiruvananthapuram, Kerala 695027, India",+91 94950 61932,76.955068,8.4411522,ChIJF0V8zrOlBTsRZxcNDbDE59U,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJF0V8zrOlBTsRZxcNDbDE59U,restaurants.csv
Sapna's Kitchen,"Karamana - Poojapura Rd, Prem Nagar, Karamana, Thiruvananthapuram, Kerala 695002, India",+91 81370 92221,76.9682948,8.4829194,ChIJ7UO_Y_-6BTsR-IqYT3V0W9Y,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ7UO_Y_-6BTsR-IqYT3V0W9Y,restaurants.csv
Sapps Biryani,"Krishna TC 49, 1099, Kamaleshwaram, Thiruvananthapuram, Kerala 695009, India",+91 99467 48831,76.9523425,8.469843899999999,ChIJNa_GEyC7BTsRZmXetlTAmcA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJNa_GEyC7BTsRZmXetlTAmcA,restaurants.csv
Sara kitchen and Restaurant,"71, Anayara Rd, Velakudi, Thiruvananthapuram, Kerala 695029, India",+91 80785 21628,76.92387699999999,8.4994475,ChIJhULkCgC7BTsRG07mOmmx28g,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJhULkCgC7BTsRG07mOmmx28g,restaurants.csv
Saranya restaurant,"Peyad, Kerala 695573, India",,77.0311681,8.509102,ChIJzZ04r7-wBTsRx0NfMGSTD50,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJzZ04r7-wBTsRx0NfMGSTD50,restaurants.csv
Saranya's Ladies Hostel Tvm Pogummoodu(Food and Accommodation),"Saranya motors, Medical College, po, Bapuji Nagar, Pongumoodu, Thiruvananthapuram, Kerala 695011, India",+91 99472 80567,76.91737460000002,8.5393007,ChIJVdJSGRW_BTsRp3q1sOKB294,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJVdJSGRW_BTsRp3q1sOKB294,hotels.csv (food business)
Saras Hotel,"HWXW+HW5, Kanakode, Vattappara, Thiruvananthapuram, Kerala 695028, India",+91 94965 88813,76.947366,8.598894,ChIJU-wmzJC4BTsRNmYYcCj0CTE,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJU-wmzJC4BTsRNmYYcCj0CTE,restaurants.csv
SARAVANA BHAVAN PURE VEG RESTAURANT,"FWVH+M76 Poultry Complex, Palayam Airport Rd, Pettah, Thiruvananthapuram, Kerala 695024, India",,76.9281555,8.494209999999999,ChIJBVsidgC7BTsRqp_gO3P6Chc,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJBVsidgC7BTsRqp_gO3P6Chc,restaurants.csv
SB Biriyani cafe&bakery,"Sb bakery, Kariyam-Pothencode Rd, near bank of india, Njandoorkonam, Thiruvananthapuram, Kerala 695588, India",,76.9194912,8.5838533,ChIJ93YOay65BTsR11DFuOq5HGk,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ93YOay65BTsR11DFuOq5HGk,restaurants.csv
SB Hotel Pappanchani,"CXQG+J82, Pappanchani, Thiruvananthapuram, Kerala 695027, India",,76.9757675,8.4390007,ChIJn2cgCtC6BTsR9geckukRi2E,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJn2cgCtC6BTsR9geckukRi2E,restaurants.csv
Sea Bun Story Resto Cafe,"TC 1/1769, Samudra Beach, GV Raja Rd, Kovalam, Thiruvananthapuram, Kerala 695527, India",+91 62386 88473,76.97300419999999,8.4010704,ChIJt99YbwClBTsRAsShGKX0cnU,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJt99YbwClBTsRAsShGKX0cnU,restaurants.csv
SEA FOOD RESTAURANT (THIRUVALLOM),"CXM6+Q3X, Thiruvananthapuram, Kerala 695027, India",,76.96029539999999,8.434482299999999,ChIJlWUWAJulBTsRFZDyx9pqDnY,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJlWUWAJulBTsRFZDyx9pqDnY,restaurants.csv
Sea Gull Restaurant,"near Kovalam Beach, Kovalam, Thiruvananthapuram, Kerala 695527, India",+91 471 248 1123,76.9716109,8.402278899999999,ChIJb9BDmAalBTsR0RhP8HQxj7c,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJb9BDmAalBTsR0RhP8HQxj7c,restaurants.csv
SEASIDE GRILL,"Samudra Beach, GV Raja Rd, Kovalam, Thiruvananthapuram, Kerala 695527, India",,76.9720395,8.4014367,ChIJ10-jbp2lBTsR7wz-FuElAXg,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJ10-jbp2lBTsR7wz-FuElAXg,restaurants.csv
SELVA CAFE,"Saranya Shop, Kurakode, Thiruvananthapuram, Nedumangad, Kerala 695561, India",+91 95677 00807,76.9979305,8.6115544,ChIJT-3MVQC5BTsREackhdz0ppQ,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJT-3MVQC5BTsREackhdz0ppQ,restaurants.csv
Selva nadan restaurant,"Amman kovil, near south Indian bank, Pazhakutty, Nedumangad, Kerala 695541, India",,76.9997479,8.6102194,ChIJbzUMmvu5BTsRXFFkXMx4QNA,OPERATIONAL,https://www.google.com/maps/place/?q=place_id:ChIJbzUMmvu5BTsRXFFkXMx4QNA,restaurants.csv
